NUM_POSTE,t,Date,DOY,AN,MOIS,JOUR,hour,air_temperature,PARi_import,Wind,humidity,soil_temperature,ambient_CO2,PARi
86139002,4921,25/03/2025,84,2025,3,25,2,7.4,0,3,0.96,7.72,415,0
86139002,4922,25/03/2025,84,2025,3,25,3,7.1,0,3,0.97,7.48,415,0
86139002,4923,25/03/2025,84,2025,3,25,4,7.2,0,3,0.97,7.56,415,0
86139002,4924,25/03/2025,84,2025,3,25,5,8.3,0,4,0.97,8.44,415,0
86139002,4925,25/03/2025,84,2025,3,25,6,8.3,0,4,0.98,8.44,415,0
86139002,4926,25/03/2025,84,2025,3,25,7,8.3,0,4,0.98,8.44,415,0
86139002,4927,25/03/2025,84,2025,3,25,8,8.4,4,5,0.98,8.52,415,51
86139002,4928,25/03/2025,84,2025,3,25,9,8.8,12,6,0.98,8.84,415,152
86139002,4929,25/03/2025,84,2025,3,25,10,9.3,18,4,0.98,9.24,415,228
86139002,4930,25/03/2025,84,2025,3,25,11,9.4,18,4,0.97,9.32,415,228
86139002,4931,25/03/2025,84,2025,3,25,12,9.6,20,4,0.96,9.48,415,254
86139002,4932,25/03/2025,84,2025,3,25,13,9.7,14,4,0.94,9.56,415,178
86139002,4933,25/03/2025,84,2025,3,25,14,10.4,22,4,0.92,10.12,415,279
86139002,4934,25/03/2025,84,2025,3,25,15,11.4,46,4,0.83,10.92,415,584
86139002,4935,25/03/2025,84,2025,3,25,16,10.4,12,5,0.85,10.12,415,152
86139002,4936,25/03/2025,84,2025,3,25,17,10.6,14,5,0.85,10.28,415,178
86139002,4937,25/03/2025,84,2025,3,25,18,9.8,10,5,0.85,9.64,415,127
86139002,4938,25/03/2025,84,2025,3,25,19,9.1,0,5,0.85,9.08,415,0
86139002,4939,25/03/2025,84,2025,3,25,20,8.2,0,4,0.87,8.36,415,0
86139002,4940,25/03/2025,84,2025,3,25,21,8.8,0,4,0.86,8.84,415,0
86139002,4941,25/03/2025,84,2025,3,25,22,8.8,0,4,0.84,8.84,415,0
86139002,4942,25/03/2025,84,2025,3,25,23,8.7,0,4,0.84,8.76,415,0
86139002,4943,25/03/2025,84,2025,3,25,24,8.7,0,4,0.85,8.76,415,0
86139002,4944,26/03/2025,85,2025,3,26,1,8.6,0,3,0.85,8.68,415,0
86139002,4945,26/03/2025,85,2025,3,26,2,8.7,0,3,0.84,8.76,415,0
86139002,4946,26/03/2025,85,2025,3,26,3,8.5,0,3,0.82,8.6,415,0
86139002,4947,26/03/2025,85,2025,3,26,4,8.2,0,3,0.85,8.36,415,0
86139002,4948,26/03/2025,85,2025,3,26,5,8,0,2,0.88,8.2,415,0
86139002,4949,26/03/2025,85,2025,3,26,6,8,0,1,0.88,8.2,415,0
86139002,4950,26/03/2025,85,2025,3,26,7,8.3,4,1,0.88,8.44,415,51
86139002,4951,26/03/2025,85,2025,3,26,8,8.8,10,2,0.87,8.84,415,127
86139002,4952,26/03/2025,85,2025,3,26,9,10.1,36,3,0.84,9.88,415,457
86139002,4953,26/03/2025,85,2025,3,26,10,10.5,42,2,0.78,10.2,415,533
86139002,4954,26/03/2025,85,2025,3,26,11,12,52,4,0.73,11.4,415,660
86139002,4955,26/03/2025,85,2025,3,26,12,12.3,56,6,0.73,11.64,415,711
86139002,4956,26/03/2025,85,2025,3,26,13,12.2,76,5,0.68,11.56,415,964
86139002,4957,26/03/2025,85,2025,3,26,14,12.4,36,6,0.72,11.72,415,457
86139002,4958,26/03/2025,85,2025,3,26,15,11.9,28,6,0.76,11.32,415,355
86139002,4959,26/03/2025,85,2025,3,26,16,11.9,18,5,0.77,11.32,415,228
86139002,4960,26/03/2025,85,2025,3,26,17,11.5,6,5,0.8,11,415,76
86139002,4961,26/03/2025,85,2025,3,26,18,11.1,2,6,0.8,10.68,415,25
86139002,4962,26/03/2025,85,2025,3,26,19,10.7,0,4,0.85,10.36,415,0
86139002,4963,26/03/2025,85,2025,3,26,20,10.3,0,3,0.88,10.04,415,0
86139002,4964,26/03/2025,85,2025,3,26,21,9.6,0,2,0.9,9.48,415,0
86139002,4965,26/03/2025,85,2025,3,26,22,9.1,0,2,0.92,9.08,415,0
86139002,4966,26/03/2025,85,2025,3,26,23,9.8,0,3,0.93,9.64,415,0
86139002,4967,26/03/2025,85,2025,3,26,24,9.7,0,2,0.93,9.56,415,0
86139002,4968,27/03/2025,86,2025,3,27,1,9.2,0,3,0.93,9.16,415,0
86139002,4969,27/03/2025,86,2025,3,27,2,8.3,0,2,0.94,8.44,415,0
86139002,4970,27/03/2025,86,2025,3,27,3,8.4,0,2,0.95,8.52,415,0
86139002,4971,27/03/2025,86,2025,3,27,4,7.9,0,2,0.96,8.12,415,0
86139002,4972,27/03/2025,86,2025,3,27,5,7.4,0,3,0.96,7.72,415,0
86139002,4973,27/03/2025,86,2025,3,27,6,7,2,3,0.97,7.4,415,25
86139002,4974,27/03/2025,86,2025,3,27,7,6.5,4,4,0.97,7,415,51
86139002,4975,27/03/2025,86,2025,3,27,8,6.7,14,4,0.97,7.16,415,178
86139002,4976,27/03/2025,86,2025,3,27,9,7.6,22,4,0.98,7.88,415,279
86139002,4977,27/03/2025,86,2025,3,27,10,9,36,4,0.98,9,415,457
86139002,4978,27/03/2025,86,2025,3,27,11,10.7,56,4,0.95,10.36,415,711
86139002,4979,27/03/2025,86,2025,3,27,12,11.9,74,5,0.73,11.32,415,939
86139002,4980,27/03/2025,86,2025,3,27,13,13.4,88,6,0.65,12.52,415,1117
86139002,4981,27/03/2025,86,2025,3,27,14,14.2,104,6,0.63,13.16,415,1320
86139002,4982,27/03/2025,86,2025,3,27,15,14.5,86,6,0.61,13.4,415,1091
86139002,4983,27/03/2025,86,2025,3,27,16,14.4,66,7,0.59,13.32,415,837
86139002,4984,27/03/2025,86,2025,3,27,17,13.9,42,6,0.59,12.92,415,533
86139002,4985,27/03/2025,86,2025,3,27,18,12.1,14,5,0.64,11.48,415,178
86139002,4986,27/03/2025,86,2025,3,27,19,11.7,2,3,0.65,11.16,415,25
86139002,4987,27/03/2025,86,2025,3,27,20,9.5,0,2,0.72,9.4,415,0
86139002,4988,27/03/2025,86,2025,3,27,21,5.9,0,1,0.87,6.52,415,0
86139002,4989,27/03/2025,86,2025,3,27,22,4.8,0,1,0.88,5.64,415,0
86139002,4990,27/03/2025,86,2025,3,27,23,7.5,0,2,0.9,7.8,415,0
86139002,4991,27/03/2025,86,2025,3,27,24,6.2,0,1,0.85,6.76,415,0
86139002,4992,28/03/2025,87,2025,3,28,1,6.3,0,2,0.87,6.84,415,0
86139002,4993,28/03/2025,87,2025,3,28,2,5.9,0,2,0.87,6.52,415,0
86139002,4994,28/03/2025,87,2025,3,28,3,5.5,0,2,0.88,6.2,415,0
86139002,4995,28/03/2025,87,2025,3,28,4,5.1,0,2,0.89,5.88,415,0
86139002,4996,28/03/2025,87,2025,3,28,5,5,0,2,0.9,5.8,415,0
86139002,4997,28/03/2025,87,2025,3,28,6,5.5,0,4,0.91,6.2,415,0
86139002,4998,28/03/2025,87,2025,3,28,7,6.1,10,4,0.92,6.68,415,127
86139002,4999,28/03/2025,87,2025,3,28,8,8.1,34,4,0.93,8.28,415,431
86139002,5000,28/03/2025,87,2025,3,28,9,10,60,5,0.89,9.8,415,761
86139002,5001,28/03/2025,87,2025,3,28,10,7.6,60,7,0.86,7.88,415,761
86139002,5002,28/03/2025,87,2025,3,28,11,9.7,72,4,0.9,9.56,415,914
86139002,5003,28/03/2025,87,2025,3,28,12,12,94,6,0.69,11.4,415,1193
86139002,5004,28/03/2025,87,2025,3,28,13,12.5,64,6,0.66,11.8,415,812
86139002,5005,28/03/2025,87,2025,3,28,14,12,30,6,0.7,11.4,415,381
86139002,5006,28/03/2025,87,2025,3,28,15,11.3,18,5,0.79,10.84,415,228
86139002,5007,28/03/2025,87,2025,3,28,16,10.1,14,6,0.89,9.88,415,178
86139002,5008,28/03/2025,87,2025,3,28,17,10.3,10,6,0.93,10.04,415,127
86139002,5009,28/03/2025,87,2025,3,28,18,10.3,4,5,0.95,10.04,415,51
86139002,5010,28/03/2025,87,2025,3,28,19,9.6,0,7,0.94,9.48,415,0
86139002,5011,28/03/2025,87,2025,3,28,20,7.8,0,10,0.87,8.04,415,0
86139002,5012,28/03/2025,87,2025,3,28,21,7.3,0,6,0.87,7.64,415,0
86139002,5013,28/03/2025,87,2025,3,28,22,7,0,6,0.86,7.4,415,0
86139002,5014,28/03/2025,87,2025,3,28,23,6.5,0,6,0.82,7,415,0
86139002,5015,28/03/2025,87,2025,3,28,24,5.8,0,5,0.78,6.44,415,0
86139002,5016,29/03/2025,88,2025,3,29,1,5,0,6,0.82,5.8,415,0
86139002,5017,29/03/2025,88,2025,3,29,2,4.5,0,4,0.86,5.4,415,0
86139002,5018,29/03/2025,88,2025,3,29,3,4.5,0,4,0.88,5.4,415,0
86139002,5019,29/03/2025,88,2025,3,29,4,4.5,0,5,0.89,5.4,415,0
86139002,5020,29/03/2025,88,2025,3,29,5,4.1,0,5,0.9,5.08,415,0
86139002,5021,29/03/2025,88,2025,3,29,6,4.4,0,6,0.9,5.32,415,0
86139002,5022,29/03/2025,88,2025,3,29,7,5.5,12,6,0.89,6.2,415,152
86139002,5023,29/03/2025,88,2025,3,29,8,7.2,38,8,0.82,7.56,415,482
86139002,5024,29/03/2025,88,2025,3,29,9,8.8,64,7,0.75,8.84,415,812
86139002,5025,29/03/2025,88,2025,3,29,10,10,86,9,0.65,9.8,415,1091
86139002,5026,29/03/2025,88,2025,3,29,11,10.5,88,8,0.64,10.2,415,1117
86139002,5027,29/03/2025,88,2025,3,29,12,11.7,90,9,0.57,11.16,415,1142
86139002,5028,29/03/2025,88,2025,3,29,13,12.2,110,8,0.47,11.56,415,1396
86139002,5029,29/03/2025,88,2025,3,29,14,12.3,98,8,0.52,11.64,415,1243
86139002,5030,29/03/2025,88,2025,3,29,15,12.9,88,9,0.49,12.12,415,1117
86139002,5031,29/03/2025,88,2025,3,29,16,13,70,7,0.49,12.2,415,888
86139002,5032,29/03/2025,88,2025,3,29,17,12.4,44,6,0.5,11.72,415,558
86139002,5033,29/03/2025,88,2025,3,29,18,11.5,16,6,0.52,11,415,203
86139002,5034,29/03/2025,88,2025,3,29,19,8.9,0,2,0.6,8.92,415,0
86139002,5035,29/03/2025,88,2025,3,29,20,7.8,0,2,0.69,8.04,415,0
86139002,5036,29/03/2025,88,2025,3,29,21,7.3,0,2,0.68,7.64,415,0
86139002,5037,29/03/2025,88,2025,3,29,22,6.9,0,1,0.69,7.32,415,0
86139002,5038,29/03/2025,88,2025,3,29,23,6.4,0,2,0.71,6.92,415,0
86139002,5039,29/03/2025,88,2025,3,29,24,5.5,0,2,0.8,6.2,415,0
86139002,5040,30/03/2025,89,2025,3,30,1,5.3,0,2,0.86,6.04,415,0
86139002,5041,30/03/2025,89,2025,3,30,2,5.7,0,3,0.85,6.36,415,0
86139002,5042,30/03/2025,89,2025,3,30,3,5.2,0,2,0.85,5.96,415,0
86139002,5043,30/03/2025,89,2025,3,30,4,4,0,2,0.87,5,415,0
86139002,5044,30/03/2025,89,2025,3,30,5,2.7,0,1,0.91,3.96,415,0
86139002,5045,30/03/2025,89,2025,3,30,6,2.5,2,2,0.94,3.8,415,25
86139002,5046,30/03/2025,89,2025,3,30,7,4.8,10,3,0.95,5.64,415,127
86139002,5047,30/03/2025,89,2025,3,30,8,7.4,36,4,0.95,7.72,415,457
86139002,5048,30/03/2025,89,2025,3,30,9,10.7,60,4,0.91,10.36,415,761
86139002,5049,30/03/2025,89,2025,3,30,10,11.2,60,6,0.83,10.76,415,761
86139002,5050,30/03/2025,89,2025,3,30,11,11.4,52,6,0.85,10.92,415,660
86139002,5051,30/03/2025,89,2025,3,30,12,12.4,64,6,0.84,11.72,415,812
86139002,5052,30/03/2025,89,2025,3,30,13,13,50,6,0.83,12.2,415,634
86139002,5053,30/03/2025,89,2025,3,30,14,12.5,36,6,0.84,11.8,415,457
86139002,5054,30/03/2025,89,2025,3,30,15,12.7,28,6,0.84,11.96,415,355
86139002,5055,30/03/2025,89,2025,3,30,16,13.2,24,6,0.86,12.36,415,305
86139002,5056,30/03/2025,89,2025,3,30,17,13.3,34,6,0.85,12.44,415,431
86139002,5057,30/03/2025,89,2025,3,30,18,12.3,16,5,0.88,11.64,415,203
86139002,5058,30/03/2025,89,2025,3,30,19,11.1,0,4,0.91,10.68,415,0
86139002,5059,30/03/2025,89,2025,3,30,20,10.3,0,4,0.93,10.04,415,0
86139002,5060,30/03/2025,89,2025,3,30,21,10.5,0,4,0.94,10.2,415,0
86139002,5061,30/03/2025,89,2025,3,30,22,9.8,0,4,0.95,9.64,415,0
86139002,5062,30/03/2025,89,2025,3,30,23,9.4,0,4,0.96,9.32,415,0
86139002,5063,30/03/2025,89,2025,3,30,24,9.5,0,3,0.97,9.4,415,0
86139002,5064,31/03/2025,90,2025,3,31,1,8.6,0,4,0.97,8.68,415,0
86139002,5065,31/03/2025,90,2025,3,31,2,7.6,0,2,0.98,7.88,415,0
86139002,5066,31/03/2025,90,2025,3,31,3,6.5,0,3,0.98,7,415,0
86139002,5067,31/03/2025,90,2025,3,31,4,5.9,0,2,0.98,6.52,415,0
86139002,5068,31/03/2025,90,2025,3,31,5,4.5,0,2,0.98,5.4,415,0
86139002,5069,31/03/2025,90,2025,3,31,6,3.9,2,1,0.98,4.92,415,25
86139002,5070,31/03/2025,90,2025,3,31,7,6.2,12,2,0.98,6.76,415,152
86139002,5071,31/03/2025,90,2025,3,31,8,8.9,40,4,0.98,8.92,415,508
86139002,5072,31/03/2025,90,2025,3,31,9,10.8,64,6,0.96,10.44,415,812
86139002,5073,31/03/2025,90,2025,3,31,10,13,88,6,0.73,12.2,415,1117
86139002,5074,31/03/2025,90,2025,3,31,11,14.3,102,8,0.59,13.24,415,1294
86139002,5075,31/03/2025,90,2025,3,31,12,15.3,112,8,0.57,14.04,415,1421
86139002,5076,31/03/2025,90,2025,3,31,13,15.9,114,8,0.52,14.52,415,1446
86139002,5077,31/03/2025,90,2025,3,31,14,16.6,106,8,0.49,15.08,415,1345
86139002,5078,31/03/2025,90,2025,3,31,15,16.6,90,8,0.51,15.08,415,1142
86139002,5079,31/03/2025,90,2025,3,31,16,16.3,70,8,0.48,14.84,415,888
86139002,5080,31/03/2025,90,2025,3,31,17,15.9,44,6,0.47,14.52,415,558
86139002,5081,31/03/2025,90,2025,3,31,18,14.3,18,7,0.5,13.24,415,228
86139002,5082,31/03/2025,90,2025,3,31,19,11.8,2,5,0.54,11.24,415,25
86139002,5083,31/03/2025,90,2025,3,31,20,10.4,0,2,0.58,10.12,415,0
86139002,5084,31/03/2025,90,2025,3,31,21,9.3,0,3,0.61,9.24,415,0
86139002,5085,31/03/2025,90,2025,3,31,22,10.2,0,6,0.55,9.96,415,0
86139002,5086,31/03/2025,90,2025,3,31,23,9.6,0,8,0.57,9.48,415,0
86139002,5087,31/03/2025,90,2025,3,31,24,9,0,8,0.62,9,415,0
86139002,5088,01/04/2025,91,2025,4,1,1,8.6,0,8,0.64,8.68,415,0
86139002,5089,01/04/2025,91,2025,4,1,2,8,0,9,0.66,8.2,415,0
86139002,5090,01/04/2025,91,2025,4,1,3,7,0,8,0.7,7.4,415,0
86139002,5091,01/04/2025,91,2025,4,1,4,6.7,0,7,0.72,7.16,415,0
86139002,5092,01/04/2025,91,2025,4,1,5,6.3,0,6,0.72,6.84,415,0
86139002,5093,01/04/2025,91,2025,4,1,6,6.4,0,9,0.71,6.92,415,0
86139002,5094,01/04/2025,91,2025,4,1,7,7.3,14,8,0.68,7.64,415,178
86139002,5095,01/04/2025,91,2025,4,1,8,9.2,42,10,0.58,9.16,415,533
86139002,5096,01/04/2025,91,2025,4,1,9,10.7,68,12,0.52,10.36,415,863
86139002,5097,01/04/2025,91,2025,4,1,10,12.1,88,12,0.48,11.48,415,1117
86139002,5098,01/04/2025,91,2025,4,1,11,13.3,106,11,0.45,12.44,415,1345
86139002,5099,01/04/2025,91,2025,4,1,12,14.3,114,12,0.42,13.24,415,1446
86139002,5100,01/04/2025,91,2025,4,1,13,14.7,114,12,0.39,13.56,415,1446
86139002,5101,01/04/2025,91,2025,4,1,14,15.2,108,13,0.39,13.96,415,1370
86139002,5102,01/04/2025,91,2025,4,1,15,15.5,92,13,0.36,14.2,415,1167
86139002,5103,01/04/2025,91,2025,4,1,16,15.4,72,12,0.39,14.12,415,914
86139002,5104,01/04/2025,91,2025,4,1,17,14.6,46,13,0.4,13.48,415,584
86139002,5105,01/04/2025,91,2025,4,1,18,13.2,18,12,0.43,12.36,415,228
86139002,5106,01/04/2025,91,2025,4,1,19,11.8,2,12,0.45,11.24,415,25
86139002,5107,01/04/2025,91,2025,4,1,20,10.2,0,14,0.48,9.96,415,0
86139002,5108,01/04/2025,91,2025,4,1,21,8.6,0,11,0.52,8.68,415,0
86139002,5109,01/04/2025,91,2025,4,1,22,8,0,9,0.56,8.2,415,0
86139002,5110,01/04/2025,91,2025,4,1,23,7.9,0,8,0.58,8.12,415,0
86139002,5111,01/04/2025,91,2025,4,1,24,8,0,10,0.58,8.2,415,0
86139002,5112,02/04/2025,92,2025,4,2,1,7.6,0,10,0.6,7.88,415,0
86139002,5113,02/04/2025,92,2025,4,2,2,7.3,0,9,0.63,7.64,415,0
86139002,5114,02/04/2025,92,2025,4,2,3,7.2,0,10,0.65,7.56,415,0
86139002,5115,02/04/2025,92,2025,4,2,4,7.8,0,8,0.65,8.04,415,0
86139002,5116,02/04/2025,92,2025,4,2,5,6.7,0,8,0.7,7.16,415,0
86139002,5117,02/04/2025,92,2025,4,2,6,6.5,0,8,0.7,7,415,0
86139002,5118,02/04/2025,92,2025,4,2,7,7.5,10,8,0.69,7.8,415,127
86139002,5119,02/04/2025,92,2025,4,2,8,9.3,28,8,0.66,9.24,415,355
86139002,5120,02/04/2025,92,2025,4,2,9,11.3,64,10,0.58,10.84,415,812
86139002,5121,02/04/2025,92,2025,4,2,10,13.8,78,11,0.51,12.84,415,990
86139002,5122,02/04/2025,92,2025,4,2,11,12.8,48,14,0.49,12.04,415,609
86139002,5123,02/04/2025,92,2025,4,2,12,13.3,58,11,0.52,12.44,415,736
86139002,5124,02/04/2025,92,2025,4,2,13,12.2,30,10,0.59,11.56,415,381
86139002,5125,02/04/2025,92,2025,4,2,14,10.6,14,10,0.7,10.28,415,178
86139002,5126,02/04/2025,92,2025,4,2,15,9.2,12,6,0.88,9.16,415,152
86139002,5127,02/04/2025,92,2025,4,2,16,10,14,5,0.9,9.8,415,178
86139002,5128,02/04/2025,92,2025,4,2,17,11.5,22,7,0.77,11,415,279
86139002,5129,02/04/2025,92,2025,4,2,18,10.9,6,9,0.74,10.52,415,76
86139002,5130,02/04/2025,92,2025,4,2,19,10.3,0,6,0.79,10.04,415,0
86139002,5131,02/04/2025,92,2025,4,2,20,10.2,0,6,0.82,9.96,415,0
86139002,5132,02/04/2025,92,2025,4,2,21,9.7,0,5,0.83,9.56,415,0
86139002,5133,02/04/2025,92,2025,4,2,22,8.8,0,4,0.83,8.84,415,0
86139002,5134,02/04/2025,92,2025,4,2,23,9.1,0,4,0.82,9.08,415,0
86139002,5135,02/04/2025,92,2025,4,2,24,7.9,0,3,0.84,8.12,415,0
86139002,5136,03/04/2025,93,2025,4,3,1,7.7,0,3,0.85,7.96,415,0
86139002,5137,03/04/2025,93,2025,4,3,2,7.4,0,3,0.86,7.72,415,0
86139002,5138,03/04/2025,93,2025,4,3,3,7.6,0,3,0.86,7.88,415,0
86139002,5139,03/04/2025,93,2025,4,3,4,8.5,0,4,0.81,8.6,415,0
86139002,5140,03/04/2025,93,2025,4,3,5,8.6,0,3,0.82,8.68,415,0
86139002,5141,03/04/2025,93,2025,4,3,6,8.8,0,2,0.83,8.84,415,0
86139002,5142,03/04/2025,93,2025,4,3,7,10,8,2,0.85,9.8,415,102
86139002,5143,03/04/2025,93,2025,4,3,8,12.9,28,4,0.77,12.12,415,355
86139002,5144,03/04/2025,93,2025,4,3,9,15.1,44,6,0.65,13.88,415,558
86139002,5145,03/04/2025,93,2025,4,3,10,15.9,64,6,0.64,14.52,415,812
86139002,5146,03/04/2025,93,2025,4,3,11,15.5,50,7,0.62,14.2,415,634
86139002,5147,03/04/2025,93,2025,4,3,12,15.5,26,4,0.64,14.2,415,330
86139002,5148,03/04/2025,93,2025,4,3,13,16,32,4,0.63,14.6,415,406
86139002,5149,03/04/2025,93,2025,4,3,14,16.7,50,5,0.59,15.16,415,634
86139002,5150,03/04/2025,93,2025,4,3,15,16.3,34,5,0.63,14.84,415,431
86139002,5151,03/04/2025,93,2025,4,3,16,16.3,30,3,0.61,14.84,415,381
86139002,5152,03/04/2025,93,2025,4,3,17,16.4,30,3,0.66,14.92,415,381
86139002,5153,03/04/2025,93,2025,4,3,18,15.3,8,1,0.69,14.04,415,102
86139002,5154,03/04/2025,93,2025,4,3,19,13.4,0,1,0.78,12.52,415,0
86139002,5155,03/04/2025,93,2025,4,3,20,13,0,4,0.7,12.2,415,0
86139002,5156,03/04/2025,93,2025,4,3,21,12.3,0,2,0.75,11.64,415,0
86139002,5157,03/04/2025,93,2025,4,3,22,11.7,0,1,0.81,11.16,415,0
86139002,5158,03/04/2025,93,2025,4,3,23,11.9,0,2,0.83,11.32,415,0
86139002,5159,03/04/2025,93,2025,4,3,24,11.6,0,2,0.83,11.08,415,0
86139002,5160,04/04/2025,94,2025,4,4,1,11,0,1,0.83,10.6,415,0
86139002,5161,04/04/2025,94,2025,4,4,2,11.6,0,2,0.82,11.08,415,0
86139002,5162,04/04/2025,94,2025,4,4,3,10.9,0,2,0.78,10.52,415,0
86139002,5163,04/04/2025,94,2025,4,4,4,10.3,0,2,0.78,10.04,415,0
86139002,5164,04/04/2025,94,2025,4,4,5,9,0,2,0.84,9,415,0
86139002,5165,04/04/2025,94,2025,4,4,6,9.4,0,2,0.87,9.32,415,0
86139002,5166,04/04/2025,94,2025,4,4,7,10.4,10,2,0.84,10.12,415,127
86139002,5167,04/04/2025,94,2025,4,4,8,13.5,30,2,0.77,12.6,415,381
86139002,5168,04/04/2025,94,2025,4,4,9,16,64,4,0.65,14.6,415,812
86139002,5169,04/04/2025,94,2025,4,4,10,18.8,86,6,0.47,16.84,415,1091
86139002,5170,04/04/2025,94,2025,4,4,11,19.2,84,7,0.44,17.16,415,1066
86139002,5171,04/04/2025,94,2025,4,4,12,19.9,112,7,0.44,17.72,415,1421
86139002,5172,04/04/2025,94,2025,4,4,13,20.3,102,5,0.48,18.04,415,1294
86139002,5173,04/04/2025,94,2025,4,4,14,21.2,94,5,0.46,18.76,415,1193
86139002,5174,04/04/2025,94,2025,4,4,15,19.5,58,6,0.48,17.4,415,736
86139002,5175,04/04/2025,94,2025,4,4,16,20.5,38,4,0.41,18.2,415,482
86139002,5176,04/04/2025,94,2025,4,4,17,18.5,24,4,0.58,16.6,415,305
86139002,5177,04/04/2025,94,2025,4,4,18,17.3,6,2,0.61,15.64,415,76
86139002,5178,04/04/2025,94,2025,4,4,19,15.9,2,2,0.67,14.52,415,25
86139002,5179,04/04/2025,94,2025,4,4,20,14.4,0,2,0.67,13.32,415,0
86139002,5180,04/04/2025,94,2025,4,4,21,14.6,0,1,0.59,13.48,415,0
86139002,5181,04/04/2025,94,2025,4,4,22,12.4,0,1,0.67,11.72,415,0
86139002,5182,04/04/2025,94,2025,4,4,23,12.8,0,3,0.58,12.04,415,0
86139002,5183,04/04/2025,94,2025,4,4,24,10.7,0,1,0.65,10.36,415,0
86139002,5184,05/04/2025,95,2025,4,5,1,10.2,0,2,0.71,9.96,415,0
86139002,5185,05/04/2025,95,2025,4,5,2,8.9,0,1,0.76,8.92,415,0
86139002,5186,05/04/2025,95,2025,4,5,3,12.3,0,2,0.59,11.64,415,0
86139002,5187,05/04/2025,95,2025,4,5,4,11.9,0,2,0.57,11.32,415,0
86139002,5188,05/04/2025,95,2025,4,5,5,10.7,0,2,0.63,10.36,415,0
86139002,5189,05/04/2025,95,2025,4,5,6,9.6,0,2,0.68,9.48,415,0
86139002,5190,05/04/2025,95,2025,4,5,7,12.8,16,2,0.64,12.04,415,203
86139002,5191,05/04/2025,95,2025,4,5,8,15.1,40,4,0.6,13.88,415,508
86139002,5192,05/04/2025,95,2025,4,5,9,16.6,64,6,0.54,15.08,415,812
86139002,5193,05/04/2025,95,2025,4,5,10,17.5,86,6,0.55,15.8,415,1091
86139002,5194,05/04/2025,95,2025,4,5,11,18.6,100,5,0.55,16.68,415,1269
86139002,5195,05/04/2025,95,2025,4,5,12,19.9,108,4,0.53,17.72,415,1370
86139002,5196,05/04/2025,95,2025,4,5,13,20.5,106,4,0.48,18.2,415,1345
86139002,5197,05/04/2025,95,2025,4,5,14,21,102,4,0.46,18.6,415,1294
86139002,5198,05/04/2025,95,2025,4,5,15,21.5,88,2,0.47,19,415,1117
86139002,5199,05/04/2025,95,2025,4,5,16,21.6,66,3,0.45,19.08,415,837
86139002,5200,05/04/2025,95,2025,4,5,17,21,42,2,0.47,18.6,415,533
86139002,5201,05/04/2025,95,2025,4,5,18,19.6,16,2,0.53,17.48,415,203
86139002,5202,05/04/2025,95,2025,4,5,19,14.7,0,1,0.68,13.56,415,0
86139002,5203,05/04/2025,95,2025,4,5,20,14.1,0,1,0.69,13.08,415,0
86139002,5204,05/04/2025,95,2025,4,5,21,14.9,0,2,0.72,13.72,415,0
86139002,5205,05/04/2025,95,2025,4,5,22,12.8,0,2,0.8,12.04,415,0
86139002,5206,05/04/2025,95,2025,4,5,23,12.5,0,2,0.83,11.8,415,0
86139002,5207,05/04/2025,95,2025,4,5,24,12.9,0,4,0.81,12.12,415,0
86139002,5208,06/04/2025,96,2025,4,6,1,13.3,0,3,0.83,12.44,415,0
86139002,5209,06/04/2025,96,2025,4,6,2,13.1,0,5,0.85,12.28,415,0
86139002,5210,06/04/2025,96,2025,4,6,3,13.1,0,5,0.83,12.28,415,0
86139002,5211,06/04/2025,96,2025,4,6,4,11.8,0,4,0.86,11.24,415,0
86139002,5212,06/04/2025,96,2025,4,6,5,10.8,0,4,0.87,10.44,415,0
86139002,5213,06/04/2025,96,2025,4,6,6,10.9,2,4,0.87,10.52,415,25
86139002,5214,06/04/2025,96,2025,4,6,7,11.9,16,2,0.83,11.32,415,203
86139002,5215,06/04/2025,96,2025,4,6,8,13.9,44,4,0.72,12.92,415,558
86139002,5216,06/04/2025,96,2025,4,6,9,15.8,68,4,0.66,14.44,415,863
86139002,5217,06/04/2025,96,2025,4,6,10,18,88,4,0.58,16.2,415,1117
86139002,5218,06/04/2025,96,2025,4,6,11,19.6,104,4,0.54,17.48,415,1320
86139002,5219,06/04/2025,96,2025,4,6,12,20.7,114,5,0.52,18.36,415,1446
86139002,5220,06/04/2025,96,2025,4,6,13,21.5,114,7,0.43,19,415,1446
86139002,5221,06/04/2025,96,2025,4,6,14,22,106,7,0.45,19.4,415,1345
86139002,5222,06/04/2025,96,2025,4,6,15,21.7,90,8,0.37,19.16,415,1142
86139002,5223,06/04/2025,96,2025,4,6,16,21.3,72,8,0.34,18.84,415,914
86139002,5224,06/04/2025,96,2025,4,6,17,20.5,48,7,0.42,18.2,415,609
86139002,5225,06/04/2025,96,2025,4,6,18,18.1,20,6,0.51,16.28,415,254
86139002,5226,06/04/2025,96,2025,4,6,19,15.8,2,4,0.58,14.44,415,25
86139002,5227,06/04/2025,96,2025,4,6,20,14.5,0,4,0.63,13.4,415,0
86139002,5228,06/04/2025,96,2025,4,6,21,13.5,0,4,0.63,12.6,415,0
86139002,5229,06/04/2025,96,2025,4,6,22,11.6,0,3,0.68,11.08,415,0
86139002,5230,06/04/2025,96,2025,4,6,23,10.1,0,2,0.7,9.88,415,0
