NUM_POSTE,t,Date,DOY,hour,air_temperature,PARi_import,soil_temperature,humidity,ambient_CO2,Wind,PARi
86139002,6473,27/09/2021,270,18,15.7,4,14.36,0.63,415,6,50
86139002,6474,27/09/2021,270,19,13.8,0,12.84,0.74,415,2,0
86139002,6475,27/09/2021,270,20,13,0,12.2,0.8,415,4,0
86139002,6476,27/09/2021,270,21,12.3,0,11.64,0.85,415,3,0
86139002,6477,27/09/2021,270,22,10.6,0,10.28,0.93,415,2,0
86139002,6478,27/09/2021,270,23,10,0,9.8,0.94,415,3,0
86139002,6479,27/09/2021,270,24,9.3,0,9.24,0.97,415,2,0
86139002,6480,28/09/2021,271,1,9.5,0,9.4,0.97,415,1,0
86139002,6481,28/09/2021,271,2,8.3,0,8.44,0.98,415,1,0
86139002,6482,28/09/2021,271,3,7.9,0,8.12,0.99,415,1,0
86139002,6483,28/09/2021,271,4,7,0,7.4,0.99,415,1,0
86139002,6484,28/09/2021,271,5,6.8,0,7.24,1,415,1,0
86139002,6485,28/09/2021,271,6,7,0,7.4,1,415,1,0
86139002,6486,28/09/2021,271,7,9.1,8,9.08,1,415,0,101
86139002,6487,28/09/2021,271,8,11.7,26,11.16,1,415,1,330
86139002,6488,28/09/2021,271,9,15,46,13.8,0.8,415,3,583
86139002,6489,28/09/2021,271,10,16.3,60,14.84,0.69,415,4,761
86139002,6490,28/09/2021,271,11,18,84,16.2,0.56,415,4,1066
86139002,6491,28/09/2021,271,12,18.2,70,16.36,0.5,415,4,888
86139002,6492,28/09/2021,271,13,18.5,74,16.6,0.47,415,3,939
86139002,6493,28/09/2021,271,14,19.9,92,17.72,0.42,415,4,1167
86139002,6494,28/09/2021,271,15,20,62,17.8,0.42,415,4,787
86139002,6495,28/09/2021,271,16,19.5,44,17.4,0.45,415,4,558
86139002,6496,28/09/2021,271,17,18,16,16.2,0.55,415,3,203
86139002,6497,28/09/2021,271,18,17.2,2,15.56,0.61,415,2,25
86139002,6498,28/09/2021,271,19,16.5,0,15,0.66,415,3,0
86139002,6499,28/09/2021,271,20,16.5,0,15,0.66,415,5,0
86139002,6500,28/09/2021,271,21,15.5,0,14.2,0.69,415,6,0
86139002,6501,28/09/2021,271,22,14.2,0,13.16,0.82,415,5,0
86139002,6502,28/09/2021,271,23,13.7,0,12.76,0.85,415,4,0
86139002,6503,28/09/2021,271,24,13.9,0,12.92,0.85,415,4,0
86139002,6504,29/09/2021,272,1,13.8,0,12.84,0.88,415,6,0
86139002,6505,29/09/2021,272,2,14.3,0,13.24,0.93,415,8,0
86139002,6506,29/09/2021,272,3,14.2,0,13.16,0.96,415,8,0
86139002,6507,29/09/2021,272,4,14.3,0,13.24,0.98,415,6,0
86139002,6508,29/09/2021,272,5,14.4,0,13.32,0.98,415,4,0
86139002,6509,29/09/2021,272,6,13.5,0,12.6,0.98,415,4,0
86139002,6510,29/09/2021,272,7,14.1,10,13.08,0.98,415,4,126
86139002,6511,29/09/2021,272,8,15.2,34,13.96,0.89,415,4,431
86139002,6512,29/09/2021,272,9,16,42,14.6,0.76,415,4,533
86139002,6513,29/09/2021,272,10,16.3,62,14.84,0.68,415,4,787
86139002,6514,29/09/2021,272,11,16.6,66,15.08,0.61,415,4,837
86139002,6515,29/09/2021,272,12,17.1,84,15.48,0.55,415,6,1066
86139002,6516,29/09/2021,272,13,18.4,98,16.52,0.42,415,10,1244
86139002,6517,29/09/2021,272,14,18.6,88,16.68,0.4,415,6,1117
86139002,6518,29/09/2021,272,15,18.5,70,16.6,0.37,415,5,888
86139002,6519,29/09/2021,272,16,18.1,48,16.28,0.37,415,5,609
86139002,6520,29/09/2021,272,17,17.2,22,15.56,0.42,415,4,279
86139002,6521,29/09/2021,272,18,15,4,13.8,0.52,415,3,50
86139002,6522,29/09/2021,272,19,11.3,0,10.84,0.71,415,1,0
86139002,6523,29/09/2021,272,20,9.6,0,9.48,0.8,415,0,0
86139002,6524,29/09/2021,272,21,10,0,9.8,0.75,415,1,0
86139002,6525,29/09/2021,272,22,10.5,0,10.2,0.7,415,2,0
86139002,6526,29/09/2021,272,23,8.8,0,8.84,0.8,415,2,0
86139002,6527,29/09/2021,272,24,7.5,0,7.8,0.87,415,0,0
86139002,6528,30/09/2021,273,1,6.7,0,7.16,0.92,415,0,0
86139002,6529,30/09/2021,273,2,6,0,6.6,0.94,415,0,0
86139002,6530,30/09/2021,273,3,5.6,0,6.28,0.97,415,0,0
86139002,6531,30/09/2021,273,4,5.2,0,5.96,0.98,415,0,0
86139002,6532,30/09/2021,273,5,4.9,0,5.72,0.98,415,1,0
86139002,6533,30/09/2021,273,6,4.7,0,5.56,0.99,415,1,0
86139002,6534,30/09/2021,273,7,7,8,7.4,0.99,415,1,101
86139002,6535,30/09/2021,273,8,11,30,10.6,0.8,415,2,380
86139002,6536,30/09/2021,273,9,13.8,56,12.84,0.68,415,2,710
86139002,6537,30/09/2021,273,10,16.3,76,14.84,0.53,415,4,964
86139002,6538,30/09/2021,273,11,18.1,92,16.28,0.5,415,4,1167
86139002,6539,30/09/2021,273,12,17.9,96,16.12,0.44,415,4,1218
86139002,6540,30/09/2021,273,13,18.3,98,16.44,0.42,415,4,1244
86139002,6541,30/09/2021,273,14,19.3,86,17.24,0.39,415,4,1091
86139002,6542,30/09/2021,273,15,19.1,70,17.08,0.39,415,4,888
86139002,6543,30/09/2021,273,16,19.3,46,17.24,0.39,415,4,583
86139002,6544,30/09/2021,273,17,17.6,22,15.88,0.49,415,4,279
86139002,6545,30/09/2021,273,18,12.1,2,11.48,0.8,415,1,25
86139002,6546,30/09/2021,273,19,10.2,0,9.96,0.85,415,1,0
86139002,6547,30/09/2021,273,20,12.4,0,11.72,0.69,415,4,0
86139002,6548,30/09/2021,273,21,10,0,9.8,0.83,415,1,0
86139002,6549,30/09/2021,273,22,10.1,0,9.88,0.83,415,2,0
86139002,6550,30/09/2021,273,23,9.1,0,9.08,0.86,415,2,0
86139002,6551,30/09/2021,273,24,8.1,0,8.28,0.9,415,0,0
86139002,6552,01/10/2021,274,1,7.7,0,7.96,0.94,415,1,0
86139002,6553,01/10/2021,274,2,6.1,0,6.68,0.96,415,1,0
86139002,6554,01/10/2021,274,3,6,0,6.6,0.98,415,1,0
86139002,6555,01/10/2021,274,4,6.3,0,6.84,0.99,415,1,0
86139002,6556,01/10/2021,274,5,5.7,0,6.36,0.99,415,1,0
86139002,6557,01/10/2021,274,6,7.3,0,7.64,1,415,2,0
86139002,6558,01/10/2021,274,7,8,8,8.2,0.97,415,3,101
86139002,6559,01/10/2021,274,8,11.2,26,10.76,0.82,415,4,330
86139002,6560,01/10/2021,274,9,13.9,42,12.92,0.72,415,5,533
86139002,6561,01/10/2021,274,10,15.8,52,14.44,0.61,415,6,660
86139002,6562,01/10/2021,274,11,16.6,52,15.08,0.58,415,6,660
86139002,6563,01/10/2021,274,12,17,44,15.4,0.57,415,6,558
86139002,6564,01/10/2021,274,13,17.2,44,15.56,0.57,415,8,558
86139002,6565,01/10/2021,274,14,15.6,24,14.28,0.71,415,8,304
86139002,6566,01/10/2021,274,15,16.4,28,14.92,0.76,415,6,355
86139002,6567,01/10/2021,274,16,15,6,13.8,0.77,415,6,76
86139002,6568,01/10/2021,274,17,15.2,18,13.96,0.82,415,4,228
86139002,6569,01/10/2021,274,18,14.6,2,13.48,0.89,415,8,25
86139002,6570,01/10/2021,274,19,14.5,0,13.4,0.89,415,5,0
86139002,6571,01/10/2021,274,20,14,0,13,0.93,415,6,0
86139002,6572,01/10/2021,274,21,13.9,0,12.92,0.92,415,8,0
86139002,6573,01/10/2021,274,22,13.9,0,12.92,0.93,415,7,0
86139002,6574,01/10/2021,274,23,13.6,0,12.68,0.95,415,4,0
86139002,6575,01/10/2021,274,24,13.1,0,12.28,0.96,415,4,0
86139002,6576,02/10/2021,275,1,13,0,12.2,0.98,415,2,0
86139002,6577,02/10/2021,275,2,12.9,0,12.12,0.99,415,3,0
86139002,6578,02/10/2021,275,3,12.5,0,11.8,1,415,3,0
86139002,6579,02/10/2021,275,4,12.3,0,11.64,1,415,3,0
86139002,6580,02/10/2021,275,5,13.1,0,12.28,0.99,415,5,0
86139002,6581,02/10/2021,275,6,13.1,0,12.28,1,415,6,0
86139002,6582,02/10/2021,275,7,13.8,2,12.84,0.99,415,7,25
86139002,6583,02/10/2021,275,8,14.4,10,13.32,0.99,415,7,126
86139002,6584,02/10/2021,275,9,15.2,14,13.96,0.99,415,8,177
86139002,6585,02/10/2021,275,10,16.4,38,14.92,0.88,415,9,482
86139002,6586,02/10/2021,275,11,17,26,15.4,0.86,415,10,330
86139002,6587,02/10/2021,275,12,17.6,32,15.88,0.85,415,12,406
86139002,6588,02/10/2021,275,13,17.6,26,15.88,0.87,415,11,330
86139002,6589,02/10/2021,275,14,18.1,26,16.28,0.89,415,8,330
86139002,6590,02/10/2021,275,15,17.5,14,15.8,0.92,415,9,177
86139002,6591,02/10/2021,275,16,17.1,10,15.48,0.92,415,12,126
86139002,6592,02/10/2021,275,17,16.7,4,15.16,0.94,415,12,50
86139002,6593,02/10/2021,275,18,16.8,0,15.24,0.91,415,12,0
86139002,6594,02/10/2021,275,19,16.8,0,15.24,0.91,415,12,0
86139002,6595,02/10/2021,275,20,17.1,0,15.48,0.89,415,8,0
86139002,6596,02/10/2021,275,21,17.2,0,15.56,0.88,415,6,0
86139002,6597,02/10/2021,275,22,16.8,0,15.24,0.92,415,7,0
86139002,6598,02/10/2021,275,23,17,0,15.4,0.92,415,7,0
86139002,6599,02/10/2021,275,24,17,0,15.4,0.9,415,9,0
86139002,6600,03/10/2021,276,1,17,0,15.4,0.89,415,10,0
86139002,6601,03/10/2021,276,2,17.7,0,15.96,0.85,415,11,0
86139002,6602,03/10/2021,276,3,17.7,0,15.96,0.86,415,12,0
86139002,6603,03/10/2021,276,4,17.9,0,16.12,0.85,415,10,0
86139002,6604,03/10/2021,276,5,15.3,0,14.04,0.94,415,14,0
86139002,6605,03/10/2021,276,6,15.1,0,13.88,0.94,415,10,0
86139002,6606,03/10/2021,276,7,14.8,2,13.64,0.97,415,9,25
86139002,6607,03/10/2021,276,8,13.9,6,12.92,0.94,415,11,76
86139002,6608,03/10/2021,276,9,12.8,14,12.04,0.91,415,8,177
86139002,6609,03/10/2021,276,10,13.5,34,12.6,0.88,415,6,431
86139002,6610,03/10/2021,276,11,13.9,40,12.92,0.85,415,6,507
86139002,6611,03/10/2021,276,12,14.4,44,13.32,0.8,415,6,558
86139002,6612,03/10/2021,276,13,15.3,60,14.04,0.73,415,7,761
86139002,6613,03/10/2021,276,14,16,64,14.6,0.63,415,7,812
86139002,6614,03/10/2021,276,15,16.1,46,14.68,0.64,415,6,583
86139002,6615,03/10/2021,276,16,16.7,44,15.16,0.6,415,7,558
86139002,6616,03/10/2021,276,17,15,24,13.8,0.69,415,8,304
86139002,6617,03/10/2021,276,18,13.2,2,12.36,0.76,415,5,25
86139002,6618,03/10/2021,276,19,11.2,0,10.76,0.83,415,3,0
86139002,6619,03/10/2021,276,20,10.2,0,9.96,0.87,415,2,0
86139002,6620,03/10/2021,276,21,9.5,0,9.4,0.89,415,2,0
86139002,6621,03/10/2021,276,22,10,0,9.8,0.89,415,2,0
86139002,6622,03/10/2021,276,23,8.7,0,8.76,0.91,415,3,0
86139002,6623,03/10/2021,276,24,9.7,0,9.56,0.91,415,4,0
86139002,6624,04/10/2021,277,1,9.9,0,9.72,0.9,415,4,0
86139002,6625,04/10/2021,277,2,9.6,0,9.48,0.93,415,5,0
86139002,6626,04/10/2021,277,3,9.2,0,9.16,0.92,415,6,0
86139002,6627,04/10/2021,277,4,9.6,0,9.48,0.91,415,5,0
86139002,6628,04/10/2021,277,5,9,0,9,0.93,415,4,0
86139002,6629,04/10/2021,277,6,9.3,0,9.24,0.93,415,4,0
86139002,6630,04/10/2021,277,7,9.9,6,9.72,0.93,415,6,76
86139002,6631,04/10/2021,277,8,11.9,26,11.32,0.89,415,6,330
86139002,6632,04/10/2021,277,9,14.2,50,13.16,0.83,415,5,634
86139002,6633,04/10/2021,277,10,16.4,72,14.92,0.74,415,6,914
86139002,6634,04/10/2021,277,11,17.4,84,15.72,0.71,415,8,1066
86139002,6635,04/10/2021,277,12,18.4,70,16.52,0.61,415,8,888
86139002,6636,04/10/2021,277,13,14.1,40,13.08,0.9,415,10,507
86139002,6637,04/10/2021,277,14,16.5,48,15,0.84,415,6,609
86139002,6638,04/10/2021,277,15,16.8,32,15.24,0.83,415,5,406
86139002,6639,04/10/2021,277,16,17.4,44,15.72,0.71,415,6,558
86139002,6640,04/10/2021,277,17,15.7,16,14.36,0.78,415,6,203
86139002,6641,04/10/2021,277,18,13.7,2,12.76,0.9,415,4,25
86139002,6642,04/10/2021,277,19,13.3,0,12.44,0.93,415,2,0
86139002,6643,04/10/2021,277,20,13.4,0,12.52,0.92,415,4,0
86139002,6644,04/10/2021,277,21,12.9,0,12.12,0.93,415,4,0
86139002,6645,04/10/2021,277,22,12.7,0,11.96,0.96,415,5,0
86139002,6646,04/10/2021,277,23,12.6,0,11.88,0.98,415,6,0
86139002,6647,04/10/2021,277,24,12.6,0,11.88,0.99,415,6,0
86139002,6648,05/10/2021,278,1,12.5,0,11.8,0.99,415,6,0
86139002,6649,05/10/2021,278,2,12.6,0,11.88,0.99,415,6,0
86139002,6650,05/10/2021,278,3,12.9,0,12.12,0.99,415,10,0
86139002,6651,05/10/2021,278,4,13.3,0,12.44,0.98,415,10,0
86139002,6652,05/10/2021,278,5,13.1,0,12.28,0.96,415,12,0
86139002,6653,05/10/2021,278,6,12.8,0,12.04,0.95,415,12,0
86139002,6654,05/10/2021,278,7,12.5,0,11.8,0.93,415,12,0
86139002,6655,05/10/2021,278,8,12.4,6,11.72,0.97,415,12,76
86139002,6656,05/10/2021,278,9,14.4,34,13.32,0.86,415,9,431
86139002,6657,05/10/2021,278,10,15.1,62,13.88,0.72,415,6,787
86139002,6658,05/10/2021,278,11,15.7,56,14.36,0.68,415,6,710
86139002,6659,05/10/2021,278,12,13.9,52,12.92,0.79,415,7,660
86139002,6660,05/10/2021,278,13,16.8,72,15.24,0.56,415,8,914
86139002,6661,05/10/2021,278,14,17,74,15.4,0.56,415,8,939
86139002,6662,05/10/2021,278,15,17.2,46,15.56,0.55,415,8,583
86139002,6663,05/10/2021,278,16,16.2,34,14.76,0.59,415,8,431
86139002,6664,05/10/2021,278,17,15.1,14,13.88,0.63,415,8,177
86139002,6665,05/10/2021,278,18,13.4,2,12.52,0.69,415,7,25
86139002,6666,05/10/2021,278,19,11.3,0,10.84,0.84,415,5,0
86139002,6667,05/10/2021,278,20,11.1,0,10.68,0.85,415,4,0
86139002,6668,05/10/2021,278,21,10.5,0,10.2,0.88,415,6,0
86139002,6669,05/10/2021,278,22,10,0,9.8,0.9,415,4,0
86139002,6670,05/10/2021,278,23,9.9,0,9.72,0.91,415,5,0
86139002,6671,05/10/2021,278,24,9.2,0,9.16,0.95,415,4,0
86139002,6672,06/10/2021,279,1,9.1,0,9.08,0.96,415,4,0
86139002,6673,06/10/2021,279,2,8.7,0,8.76,0.95,415,4,0
86139002,6674,06/10/2021,279,3,7.3,0,7.64,0.98,415,2,0
86139002,6675,06/10/2021,279,4,7.5,0,7.8,0.99,415,2,0
86139002,6676,06/10/2021,279,5,6.5,0,7,0.99,415,2,0
86139002,6677,06/10/2021,279,6,7.4,0,7.72,1,415,3,0
86139002,6678,06/10/2021,279,7,7.4,6,7.72,1,415,3,76
86139002,6679,06/10/2021,279,8,9.8,28,9.64,0.98,415,4,355
86139002,6680,06/10/2021,279,9,13.5,52,12.6,0.82,415,4,660
86139002,6681,06/10/2021,279,10,15.4,72,14.12,0.63,415,4,914
86139002,6682,06/10/2021,279,11,15.4,74,14.12,0.63,415,5,939
86139002,6683,06/10/2021,279,12,15.9,52,14.52,0.59,415,5,660
86139002,6684,06/10/2021,279,13,15.8,42,14.44,0.6,415,5,533
86139002,6685,06/10/2021,279,14,16.5,52,15,0.52,415,5,660
86139002,6686,06/10/2021,279,15,17,48,15.4,0.54,415,5,609
86139002,6687,06/10/2021,279,16,17.4,44,15.72,0.5,415,6,558
86139002,6688,06/10/2021,279,17,15.8,16,14.44,0.6,415,6,203
86139002,6689,06/10/2021,279,18,11.1,2,10.68,0.85,415,1,25
86139002,6690,06/10/2021,279,19,10.2,0,9.96,0.91,415,1,0
86139002,6691,06/10/2021,279,20,9.5,0,9.4,0.9,415,1,0
86139002,6692,06/10/2021,279,21,9.1,0,9.08,0.93,415,1,0
86139002,6693,06/10/2021,279,22,9.4,0,9.32,0.92,415,1,0
86139002,6694,06/10/2021,279,23,7.8,0,8.04,0.96,415,1,0
86139002,6695,06/10/2021,279,24,7.4,0,7.72,0.96,415,1,0
86139002,6696,07/10/2021,280,1,7.8,0,8.04,0.98,415,0,0
86139002,6697,07/10/2021,280,2,8.7,0,8.76,0.96,415,1,0
86139002,6698,07/10/2021,280,3,7.5,0,7.8,0.96,415,1,0
86139002,6699,07/10/2021,280,4,7.3,0,7.64,0.98,415,0,0
86139002,6700,07/10/2021,280,5,6.6,0,7.08,0.98,415,0,0
86139002,6701,07/10/2021,280,6,6.4,0,6.92,0.99,415,0,0
86139002,6702,07/10/2021,280,7,8.6,6,8.68,1,415,0,76
86139002,6703,07/10/2021,280,8,10.7,30,10.36,0.99,415,1,380
86139002,6704,07/10/2021,280,9,13.3,48,12.44,0.81,415,2,609
86139002,6705,07/10/2021,280,10,15.2,68,13.96,0.65,415,2,863
86139002,6706,07/10/2021,280,11,16.7,84,15.16,0.61,415,4,1066
86139002,6707,07/10/2021,280,12,17.6,92,15.88,0.6,415,5,1167
86139002,6708,07/10/2021,280,13,18.2,90,16.36,0.55,415,6,1142
86139002,6709,07/10/2021,280,14,18.4,80,16.52,0.54,415,6,1015
86139002,6710,07/10/2021,280,15,18.4,64,16.52,0.5,415,6,812
86139002,6711,07/10/2021,280,16,17.5,40,15.8,0.51,415,5,507
86139002,6712,07/10/2021,280,17,16.1,16,14.68,0.6,415,4,203
86139002,6713,07/10/2021,280,18,13.9,2,12.92,0.69,415,3,25
86139002,6714,07/10/2021,280,19,12.8,0,12.04,0.74,415,2,0
86139002,6715,07/10/2021,280,20,11.6,0,11.08,0.79,415,2,0
86139002,6716,07/10/2021,280,21,11.4,0,10.92,0.81,415,2,0
86139002,6717,07/10/2021,280,22,10,0,9.8,0.87,415,2,0
86139002,6718,07/10/2021,280,23,9.6,0,9.48,0.86,415,2,0
86139002,6719,07/10/2021,280,24,8.6,0,8.68,0.92,415,2,0
86139002,6720,08/10/2021,281,1,8.2,0,8.36,0.94,415,2,0
86139002,6721,08/10/2021,281,2,8,0,8.2,0.95,415,2,0
86139002,6722,08/10/2021,281,3,7.5,0,7.8,0.97,415,2,0
86139002,6723,08/10/2021,281,4,7.4,0,7.72,0.98,415,2,0
86139002,6724,08/10/2021,281,5,8,0,8.2,0.98,415,3,0
86139002,6725,08/10/2021,281,6,8.3,0,8.44,0.98,415,4,0
86139002,6726,08/10/2021,281,7,9.2,4,9.16,0.98,415,4,50
86139002,6727,08/10/2021,281,8,11.2,28,10.76,0.9,415,5,355
86139002,6728,08/10/2021,281,9,13.1,50,12.28,0.8,415,6,634
86139002,6729,08/10/2021,281,10,14.7,68,13.56,0.68,415,8,863
86139002,6730,08/10/2021,281,11,15.8,86,14.44,0.64,415,9,1091
86139002,6731,08/10/2021,281,12,17.4,90,15.72,0.58,415,9,1142
86139002,6732,08/10/2021,281,13,18.8,90,16.84,0.57,415,8,1142
86139002,6733,08/10/2021,281,14,19.1,78,17.08,0.54,415,8,990
86139002,6734,08/10/2021,281,15,19.1,58,17.08,0.55,415,8,736
86139002,6735,08/10/2021,281,16,18.8,38,16.84,0.56,415,8,482
86139002,6736,08/10/2021,281,17,17.5,16,15.8,0.61,415,7,203
86139002,6737,08/10/2021,281,18,15.2,0,13.96,0.7,415,5,0
86139002,6738,08/10/2021,281,19,13.9,0,12.92,0.76,415,4,0
86139002,6739,08/10/2021,281,20,12.9,0,12.12,0.81,415,3,0
86139002,6740,08/10/2021,281,21,12.4,0,11.72,0.83,415,3,0
86139002,6741,08/10/2021,281,22,12,0,11.4,0.85,415,3,0
86139002,6742,08/10/2021,281,23,11.1,0,10.68,0.9,415,3,0
86139002,6743,08/10/2021,281,24,10.4,0,10.12,0.92,415,3,0
86139002,6744,09/10/2021,282,1,10.2,0,9.96,0.94,415,3,0
86139002,6745,09/10/2021,282,2,10.1,0,9.88,0.95,415,4,0
86139002,6746,09/10/2021,282,3,9.9,0,9.72,0.95,415,5,0
86139002,6747,09/10/2021,282,4,9.2,0,9.16,0.96,415,4,0
86139002,6748,09/10/2021,282,5,8.9,0,8.92,0.98,415,2,0
86139002,6749,09/10/2021,282,6,8.6,0,8.68,0.98,415,3,0
86139002,6750,09/10/2021,282,7,9,6,9,0.99,415,4,76
86139002,6751,09/10/2021,282,8,10.5,22,10.2,0.97,415,4,279
86139002,6752,09/10/2021,282,9,11.3,38,10.84,0.93,415,5,482
86139002,6753,09/10/2021,282,10,13,50,12.2,0.86,415,4,634
86139002,6754,09/10/2021,282,11,15.6,84,14.28,0.75,415,5,1066
86139002,6755,09/10/2021,282,12,17,88,15.4,0.67,415,6,1117
86139002,6756,09/10/2021,282,13,17.9,90,16.12,0.61,415,7,1142
86139002,6757,09/10/2021,282,14,18.4,74,16.52,0.57,415,7,939
86139002,6758,09/10/2021,282,15,18.1,60,16.28,0.55,415,8,761
86139002,6759,09/10/2021,282,16,17.5,36,15.8,0.55,415,7,457
86139002,6760,09/10/2021,282,17,15.9,14,14.52,0.61,415,6,177
86139002,6761,09/10/2021,282,18,12.7,2,11.96,0.75,415,4,25
86139002,6762,09/10/2021,282,19,11.8,0,11.24,0.8,415,2,0
86139002,6763,09/10/2021,282,20,11,0,10.6,0.83,415,2,0
86139002,6764,09/10/2021,282,21,10.2,0,9.96,0.86,415,2,0
86139002,6765,09/10/2021,282,22,9.6,0,9.48,0.9,415,2,0
86139002,6766,09/10/2021,282,23,8.4,0,8.52,0.93,415,2,0
86139002,6767,09/10/2021,282,24,7.9,0,8.12,0.95,415,2,0
86139002,6768,10/10/2021,283,1,7.9,0,8.12,0.97,415,1,0
86139002,6769,10/10/2021,283,2,8.3,0,8.44,0.97,415,2,0
86139002,6770,10/10/2021,283,3,7.5,0,7.8,0.97,415,2,0
86139002,6771,10/10/2021,283,4,6.4,0,6.92,0.98,415,2,0
86139002,6772,10/10/2021,283,5,6.1,0,6.68,0.99,415,2,0
86139002,6773,10/10/2021,283,6,5.5,0,6.2,0.99,415,1,0
86139002,6774,10/10/2021,283,7,6.2,4,6.76,1,415,2,50
86139002,6775,10/10/2021,283,8,8.3,22,8.44,1,415,4,279
86139002,6776,10/10/2021,283,9,11.9,48,11.32,0.97,415,3,609
86139002,6777,10/10/2021,283,10,14.3,68,13.24,0.77,415,5,863
86139002,6778,10/10/2021,283,11,16.2,82,14.76,0.66,415,6,1040
86139002,6779,10/10/2021,283,12,17.3,88,15.64,0.58,415,7,1117
86139002,6780,10/10/2021,283,13,18.1,90,16.28,0.56,415,6,1142
86139002,6781,10/10/2021,283,14,18,72,16.2,0.54,415,6,914
86139002,6782,10/10/2021,283,15,17.8,44,16.04,0.55,415,6,558
86139002,6783,10/10/2021,283,16,16.7,30,15.16,0.54,415,6,380
86139002,6784,10/10/2021,283,17,14.5,8,13.4,0.64,415,5,101
86139002,6785,10/10/2021,283,18,11.9,2,11.32,0.73,415,4,25
86139002,6786,10/10/2021,283,19,10.5,0,10.2,0.81,415,2,0
86139002,6787,10/10/2021,283,20,9.8,0,9.64,0.84,415,2,0
86139002,6788,10/10/2021,283,21,9.1,0,9.08,0.86,415,2,0
86139002,6789,10/10/2021,283,22,8.6,0,8.68,0.9,415,2,0
86139002,6790,10/10/2021,283,23,8.7,0,8.76,0.92,415,1,0
86139002,6791,10/10/2021,283,24,8.3,0,8.44,0.94,415,2,0
86139002,6792,11/10/2021,284,1,7.4,0,7.72,0.95,415,2,0
86139002,6793,11/10/2021,284,2,7.4,0,7.72,0.96,415,3,0
86139002,6794,11/10/2021,284,3,7,0,7.4,0.98,415,2,0
86139002,6795,11/10/2021,284,4,7,0,7.4,0.98,415,2,0
86139002,6796,11/10/2021,284,5,7,0,7.4,0.99,415,3,0
86139002,6797,11/10/2021,284,6,6.4,0,6.92,0.99,415,3,0
86139002,6798,11/10/2021,284,7,6.9,4,7.32,1,415,2,50
86139002,6799,11/10/2021,284,8,8.6,16,8.68,0.99,415,5,203
86139002,6800,11/10/2021,284,9,11.3,42,10.84,0.92,415,6,533
86139002,6801,11/10/2021,284,10,14,66,13,0.75,415,7,837
86139002,6802,11/10/2021,284,11,15.6,80,14.28,0.67,415,9,1015
86139002,6803,11/10/2021,284,12,16.2,88,14.76,0.62,415,9,1117
86139002,6804,11/10/2021,284,13,17,64,15.4,0.6,415,9,812
86139002,6805,11/10/2021,284,14,16.8,64,15.24,0.62,415,9,812
86139002,6806,11/10/2021,284,15,16.4,52,14.92,0.61,415,8,660
86139002,6807,11/10/2021,284,16,15.6,36,14.28,0.61,415,8,457
86139002,6808,11/10/2021,284,17,14.4,14,13.32,0.66,415,7,177
86139002,6809,11/10/2021,284,18,12.1,2,11.48,0.74,415,3,25
86139002,6810,11/10/2021,284,19,10.6,0,10.28,0.84,415,2,0
86139002,6811,11/10/2021,284,20,11,0,10.6,0.79,415,4,0
86139002,6812,11/10/2021,284,21,11.1,0,10.68,0.78,415,5,0
86139002,6813,11/10/2021,284,22,10.1,0,9.88,0.81,415,4,0
86139002,6814,11/10/2021,284,23,9.1,0,9.08,0.85,415,4,0
86139002,6815,11/10/2021,284,24,8.2,0,8.36,0.88,415,2,0
86139002,6816,12/10/2021,285,1,7.4,0,7.72,0.92,415,2,0
86139002,6817,12/10/2021,285,2,7.1,0,7.48,0.91,415,4,0
86139002,6818,12/10/2021,285,3,6.8,0,7.24,0.94,415,3,0
86139002,6819,12/10/2021,285,4,6.5,0,7,0.96,415,4,0
86139002,6820,12/10/2021,285,5,6,0,6.6,0.97,415,3,0
86139002,6821,12/10/2021,285,6,5.6,0,6.28,0.98,415,3,0
86139002,6822,12/10/2021,285,7,6.5,4,7,0.99,415,4,50
86139002,6823,12/10/2021,285,8,8.6,22,8.68,0.98,415,4,279
86139002,6824,12/10/2021,285,9,10.7,46,10.36,0.88,415,4,583
86139002,6825,12/10/2021,285,10,12.5,64,11.8,0.81,415,5,812
86139002,6826,12/10/2021,285,11,13.9,76,12.92,0.72,415,6,964
86139002,6827,12/10/2021,285,12,14.9,70,13.72,0.64,415,6,888
86139002,6828,12/10/2021,285,13,15.7,84,14.36,0.58,415,6,1066
86139002,6829,12/10/2021,285,14,16,74,14.6,0.57,415,6,939
86139002,6830,12/10/2021,285,15,16.2,60,14.76,0.55,415,6,761
86139002,6831,12/10/2021,285,16,15.7,36,14.36,0.57,415,6,457
86139002,6832,12/10/2021,285,17,13.6,12,12.68,0.66,415,5,152
86139002,6833,12/10/2021,285,18,11.7,0,11.16,0.74,415,3,0
86139002,6834,12/10/2021,285,19,9.9,0,9.72,0.81,415,1,0
86139002,6835,12/10/2021,285,20,10,0,9.8,0.81,415,2,0
86139002,6836,12/10/2021,285,21,8.3,0,8.44,0.9,415,2,0
86139002,6837,12/10/2021,285,22,7.6,0,7.88,0.92,415,1,0
86139002,6838,12/10/2021,285,23,7.8,0,8.04,0.92,415,2,0
86139002,6839,12/10/2021,285,24,9.2,0,9.16,0.9,415,2,0
86139002,6840,13/10/2021,286,1,8.5,0,8.6,0.93,415,4,0
86139002,6841,13/10/2021,286,2,8,0,8.2,0.95,415,2,0
86139002,6842,13/10/2021,286,3,7.8,0,8.04,0.97,415,2,0
